"","id","job_number","year","highest_grade","family_income","tenure","hours_worked","hourly_pay","employer_id","union","job_satisfaction","cohort","avg_age_job_year","male","white","religious","urban","pay_tenure","pay_age"
"1530","1972 _79",1,2010,15,0.19904503170083,4.57517482517482,0,0,19900100,0,10,1979,2.25786713286713,0,0,1,1,183.006993006993,90.3146853146854
"1531","1972 _79",1,2012,16,0.239103840855863,7.38286713286713,0,0,19900100,0,7,1979,3.85402097902097,0,0,1,1,295.314685314685,154.160839160839
"1532","1972 _79",1,2014,15,0.279162650010898,9.55594405594406,0,0,19900100,0,7,1979,4.76748251748251,0,0,1,1,382.237762237762,190.699300699301
"1533","1972 _79",1,2016,15,0.345197393649551,11.4597902097902,0,0,19900100,0,4,1979,5.81555944055944,0,0,1,1,458.391608391608,232.622377622378
"1534","1992 _79",1,2014,8,0.965702675931388,-0.961538461538462,1,1,20140100,0,10,1979,-0.519230769230766,1,1,1,1,-41.7115384615385,27.8557692307695
"1535","1992 _79",1,2016,8,0.643490522028321,0.961538461538461,-1,-1,20140100,0,10,1979,0.519230769230766,1,1,1,1,41.7115384615385,-27.8557692307695
"1536","1993 _79",2,2002,14,-0.60758610161461,0,0,0,20020200,0,4,1979,0,0,1,1,0,0,0
"1537","1997 _79",1,2014,12,0.846263470913071,0,0,0,20020100,0,10,1979,0,0,1,1,0,0,0
"1538","1998 _79",1,2008,12,-0.273630411110934,-4.67307692307692,0,0,20080100,1,10,1979,-2.26346153846153,1,1,1,0,-186.923076923077,-90.5384615384614
"1539","1998 _79",1,2010,12,-0.0673229462472165,-2.32692307692308,0,0,20080100,1,7,1979,-1.43653846153846,1,1,1,0,-93.0769230769231,-57.4615384615386
"1540","1998 _79",1,2012,12,0.549779229836012,0.153846153846153,0,0,20080100,1,7,1979,0.323076923076925,1,1,1,0,6.15384615384613,12.9230769230769
"1541","1998 _79",1,2014,12,0.546571823977892,2.5,0,0,20080100,1,7,1979,1.15,1,1,1,0,100,45.9999999999998
"1542","1998 _79",1,2016,12,0.707462711483508,4.34615384615385,0,0,20080100,1,10,1979,2.22692307692308,1,1,1,0,173.846153846154,89.0769230769231
"1543","2016 _79",1,2008,16,0.76223336977594,-4.46923076923077,-3,-3,20020100,1,10,1979,-2.36538461538461,0,1,1,1,-220.782051282051,-231.608974358974
"1544","2016 _79",1,2010,16,0.726948869409858,-2.58461538461538,-1.33333333333334,-1.33333333333334,20020100,1,10,1979,-1.30769230769231,0,1,1,1,-129.75641025641,-117.121794871795
"1545","2016 _79",1,2012,16,0.778004418532786,0.261538461538461,0.333333333333336,0.333333333333336,20020100,1,10,1979,0.269230769230774,0,1,1,0,9.21794871794873,23.3910256410259
"1546","2016 _79",1,2014,18,0.829059967655715,2.41538461538462,2,2,20020100,0,7,1979,1.19230769230769,0,1,1,0,126.525641025641,139.737179487179
"1547","2016 _79",1,2016,18,0.880115516778643,4.37692307692308,2,2,20020100,1,10,1979,2.21153846153847,0,1,1,0,214.794871794872,185.602564102564
"1548","2017 _79",1,2000,19,0.880115516778643,-8.26201923076923,0,0,20000100,1,10,1979,-3.99399038461538,0,1,1,0,-330.480769230769,-159.759615384615
"1549","2017 _79",1,2002,20,0.976074182935388,-6.49278846153846,0,0,20000100,1,10,1979,-2.87860576923077,0,1,1,0,-259.711538461538,-115.144230769231
"1550","2017 _79",1,2004,20,0.867464490163584,-4.64663461538461,0,0,20000100,1,10,1979,-1.80168269230769,0,1,1,0,-185.865384615385,-72.0673076923078
"1551","2017 _79",1,2008,16,0.91006238241161,-0.742788461538462,0,0,20000100,1,10,1979,-0.753605769230766,0,1,1,0,-29.7115384615385,-30.1442307692307
"1552","2017 _79",1,2010,16,0.852964724303668,1.23798076923077,0,0,20000100,1,10,1979,0.25600961538462,0,1,1,0,49.5192307692308,10.2403846153848
"1553","2017 _79",1,2012,19,0.984474824256983,4.16105769230769,0,0,20000100,1,10,1979,1.79447115384615,0,1,1,0,166.442307692308,71.7788461538462
"1554","2017 _79",1,2014,16,-0.100320959043389,6.50721153846154,0,0,20000100,1,10,1979,3.62139423076923,0,1,1,1,260.288461538461,144.855769230769
"1555","2017 _79",1,2016,16,-0.0912232673636399,8.23798076923077,0,0,20000100,1,7,1979,3.75600961538462,0,1,1,1,329.519230769231,150.240384615385
"1556","2021 _79",1,2002,12,-0.0407463284427578,-7.53296703296703,0,0,20020100,1,10,1979,-3.66208791208791,0,1,1,1,-301.318681318681,-146.483516483516
"1557","2021 _79",1,2004,12,0.142337338087049,-5.8021978021978,0,0,20020100,1,10,1979,-2.52747252747253,0,1,1,1,-232.087912087912,-101.098901098901
"1558","2021 _79",1,2008,12,0.0953877376110484,-1.95604395604396,0,0,20020100,1,10,1979,-0.450549450549453,0,1,1,1,-78.2417582417582,-18.0219780219782
"1559","2021 _79",1,2010,12,0.0885021441150915,-0.0137362637362646,0,0,20020100,1,10,1979,-0.421703296703292,0,1,1,1,-0.549450549450569,-16.8681318681317
"1560","2021 _79",1,2012,12,0.0816165506191364,2.90934065934066,0,0,20020100,1,10,1979,1.11675824175824,0,1,1,1,116.373626373626,44.6703296703297
"1561","2021 _79",1,2014,12,0.211110104191436,5.35164835164835,0,0,20020100,1,10,1979,2.89560439560439,0,1,1,1,214.065934065934,115.824175824176
"1562","2021 _79",1,2016,12,0.17258694858357,7.04395604395604,0,0,20020100,1,10,1979,3.04945054945055,0,1,1,1,281.758241758242,121.978021978022
"1563","2026 _79",1,1996,13,-0.911643952449412,-10.1596153846154,-2,-2,19960100,1,10,1979,-5.02019230769231,1,1,1,1,-435.275641025641,-283.028846153846
"1564","2026 _79",1,1998,13,-0.558407854054494,-8.04423076923077,-2,-2,19960100,1,10,1979,-4.07788461538462,1,1,1,1,-350.660256410256,-245.336538461539
"1565","2026 _79",1,2000,13,-0.205171755659576,-6.17884615384615,-2,-2,19960100,1,7,1979,-3.01057692307693,1,1,1,1,-276.044871794872,-202.644230769231
"1566","2026 _79",1,2002,13,-0.163346310690621,-4.17884615384615,-2,-2,19960100,1,7,1979,-2.01057692307693,1,1,1,1,-196.044871794872,-162.644230769231
"1567","2026 _79",1,2004,13,1.05838963687775,-2.17884615384615,-2,-2,19960100,1,7,1979,-1.01057692307693,1,1,1,0,-116.044871794872,-122.644230769231
"1568","2026 _79",1,2008,13,0.482622064683234,1.76346153846154,8,8,19960100,1,10,1979,1.01826923076923,1,1,1,1,172.416666666667,363.125
"1569","2026 _79",1,2010,12,0.625574032611636,3.62884615384615,4.66666666666666,4.66666666666666,19960100,1,10,1979,2.08557692307692,1,1,1,1,215.878205128205,278.060897435897
"1570","2026 _79",1,2012,12,0.483246862813013,6.24423076923077,1.33333333333334,1.33333333333334,19960100,1,10,1979,2.77788461538461,1,1,1,1,279.403846153846,169.63141025641
"1571","2026 _79",1,2014,12,0.539497585321156,8.64807692307692,-2,-2,19960100,1,7,1979,4.57596153846154,1,1,1,1,317.032051282051,100.817307692308
"1572","2026 _79",1,2016,12,0.541644154645004,10.4557692307692,-2,-2,19960100,1,7,1979,4.67211538461538,1,1,1,1,389.339743589744,104.663461538461
"1573","2027 _79",1,1996,18,-0.378144637291996,-1.27307692307692,0,0,19960100,0,10,1979,-3.56346153846154,0,1,1,0,-50.9230769230769,-142.538461538461
"1574","2027 _79",1,1998,18,0.0840369140433435,0.457692307692308,0,0,19960100,0,7,1979,-2.42884615384615,0,1,1,0,18.3076923076923,-97.153846153846
"1575","2027 _79",3,2000,18,-0.11412459456389,0.611538461538462,0,0,19960100,0,10,1979,-0.505769230769232,0,1,1,1,24.4615384615385,-20.2307692307693
"1576","2027 _79",1,2002,18,-0.185019264222351,-0.273076923076923,0,0,20020100,0,10,1979,1.93653846153846,0,1,1,1,-10.9230769230769,77.4615384615386
"1577","2027 _79",2,2004,18,-0.0497417292535012,0.476923076923077,0,0,20020100,0,4,1979,4.56153846153846,0,1,1,1,19.0769230769231,182.461538461539
"1578","2034 _79",1,2014,16,0.249178495793991,-0.836538461538461,0,0,20140100,1,10,1979,-0.581730769230766,1,1,1,1,-33.4615384615385,-23.2692307692309
"1579","2034 _79",1,2016,16,0.673549743646142,0.836538461538462,0,0,20140100,1,10,1979,0.581730769230774,1,1,1,1,33.4615384615385,23.2692307692305
"1580","2037 _79",1,1994,19,-1.01411105970295,-0.817307692307692,-2.5,-2.5,19940100,1,10,1979,-0.591346153846153,0,1,1,1,-36.8269230769231,-106.586538461538
"1581","2037 _79",2,1996,19,-0.0808995778065746,0.817307692307692,2.5,2.5,19940100,1,4,1979,0.591346153846153,0,1,1,1,36.8269230769231,106.586538461539
"1582","2045 _79",1,2016,12,0.295187598457936,0,0,0,20160100,1,7,1979,0,1,1,1,0,0,0
"1583","2065 _79",1,1994,11,0.170875364515702,-0.884615384615385,0,0,19910100,1,10,1979,-0.557692307692307,1,1,1,0,-35.3846153846154,-22.3076923076922
"1584","2065 _79",1,1996,11,0.187546736209116,0.884615384615385,0,0,19910100,1,10,1979,0.557692307692307,1,1,1,0,35.3846153846155,22.3076923076924
"1585","2072 _79",1,2000,12,0.537628125311803,-0.948717948717948,0.555555555555557,0.555555555555557,19960100,0,10,1979,-9.69230769230769,0,1,1,0,-35.1068376068376,-362.446581196581
"1586","2072 _79",1,2002,12,0.647548484894214,0.782051282051283,0.555555555555557,0.555555555555557,19960100,0,10,1979,-8.55769230769231,0,1,1,0,34.1239316239316,-317.061965811966
"1587","2072 _79",1,2012,12,0.406590003801053,-0.275641025641026,-2.77777777777778,-2.77777777777778,20080100,0,10,1979,1.97115384615385,0,1,1,0,-25.2350427350428,-47.3824786324788
"1588","2072 _79",1,2014,12,0.350870227669896,1.95512820512821,0.555555555555557,0.555555555555557,20080100,0,10,1979,3.85576923076923,0,1,1,0,81.0470085470085,179.476495726496
"1589","2072 _79",1,2016,12,0.437619851141918,-3.96794871794872,0.555555555555557,0.555555555555557,20160100,1,10,1979,7.81730769230769,0,1,1,0,-155.876068376068,337.938034188034
"1590","2072 _79",2,2016,12,0.437619851141918,2.45512820512821,0.555555555555557,0.555555555555557,20080100,0,10,1979,4.60576923076923,0,1,1,0,101.047008547009,209.476495726496
"1591","2087 _79",1,1994,11,0.0844695743799928,-6.15384615384616,0,0,19800100,0,7,1979,-3.35164835164835,1,1,1,0,-246.153846153846,-134.065934065934
"1592","2087 _79",1,1996,11,0.0555003088417685,-4.28846153846154,0,0,19800100,1,10,1979,-2.28434065934066,1,1,1,0,-171.538461538461,-91.3736263736264
"1593","2087 _79",1,1998,11,0.384183091435451,-2.21153846153846,0,0,19800100,1,4,1979,-1.3228021978022,1,1,1,1,-88.4615384615385,-52.9120879120878
"1594","2087 _79",1,2000,11,0.0882609882201582,-0.0961538461538467,0,0,19800100,0,7,1979,-0.380494505494507,1,1,1,1,-3.84615384615381,-15.2197802197802
"1595","2087 _79",1,2002,11,0.308685657747553,1.53846153846154,0,0,19800100,1,7,1979,0.802197802197803,1,1,1,1,61.5384615384615,32.0879120879122
"1596","2087 _79",1,2004,11,0.224876109303155,3.65384615384615,0,0,19800100,1,4,1979,2.74450549450549,1,1,1,1,146.153846153846,109.78021978022
"1597","2087 _79",1,2008,12,0.154717183485859,7.55769230769231,0,0,19800100,0,7,1979,3.79258241758242,1,1,1,1,302.307692307692,151.703296703297
"1598","2088 _79",1,2002,14,0.390030309039977,-0.865384615384615,0,0,20020100,0,10,1979,-1.06730769230769,0,1,1,0,-34.6153846153846,-42.6923076923076
"1599","2088 _79",1,2004,14,0.300547498568443,0.865384615384615,0,0,20020100,0,10,1979,1.06730769230769,0,1,1,0,34.6153846153846,42.6923076923078
"1600","2096 _79",1,1994,16,0.205095763582548,-10.9090909090909,0,0,19810100,0,10,1979,-4.90909090909091,1,1,1,1,-436.363636363636,-196.363636363636
"1601","2096 _79",1,1996,16,0.213895194627147,-9.19755244755245,0,0,19810100,0,10,1979,-4.76486013986014,1,1,1,1,-367.902097902098,-190.594405594406
"1602","2096 _79",1,1998,16,0.245715159053765,-7.21678321678322,0,0,19810100,0,10,1979,-3.75524475524475,1,1,1,1,-288.671328671329,-150.20979020979
"1603","2096 _79",1,2000,16,0.285007885264754,-5.06293706293706,0,0,19810100,0,10,1979,-2.83216783216783,1,1,1,1,-202.517482517483,-113.286713286713
"1604","2096 _79",1,2002,16,1.01863352696871,-2.98601398601399,0,0,19810100,0,10,1979,-1.87062937062937,1,1,1,1,-119.44055944056,-74.8251748251746
"1605","2096 _79",1,2004,16,0.707123098130044,-1.04370629370629,0,0,19810100,0,10,1979,0.15821678321678,1,1,1,1,-41.7482517482517,6.32867132867113
"1606","2096 _79",1,2008,16,0.72463181553108,2.99475524475525,0,0,19810100,0,10,1979,1.13898601398601,1,1,1,1,119.79020979021,45.5594405594406
"1607","2096 _79",1,2010,16,0.692362833108538,4.84090909090909,0,0,19810100,0,10,1979,2.21590909090909,1,1,1,1,193.636363636364,88.6363636363635
"1608","2096 _79",1,2012,16,0.660093850685998,7.22552447552448,0,0,19810100,0,10,1979,4.0236013986014,1,1,1,1,289.020979020979,160.944055944056
"1609","2096 _79",1,2014,16,0.666923993616626,9.6486013986014,0,0,19810100,0,10,1979,4.81206293706294,1,1,1,1,385.944055944056,192.482517482518
"1610","2096 _79",1,2016,16,0.692064763096569,11.7062937062937,0,0,19810100,0,10,1979,5.78321678321678,1,1,1,1,468.251748251748,231.328671328671
"1611","2107 _79",1,1994,14,0.191365764719713,-6.13461538461539,0,0,19840100,0,7,1979,-3.21840659340659,1,1,1,0,-245.384615384615,-128.736263736264
"1612","2107 _79",1,1996,14,0.170410700735143,-4.34615384615385,0,0,19840100,0,7,1979,-2.11263736263736,1,1,1,0,-173.846153846154,-84.5054945054944
"1613","2107 _79",1,1998,14,0.305290111768391,-2.15384615384615,0,0,19840100,0,7,1979,-1.20879120879121,1,1,1,1,-86.1538461538462,-48.3516483516482
"1614","2107 _79",1,2000,14,0.363611939580526,0,0,0,19840100,0,7,1979,-0.285714285714285,1,1,1,1,0,-11.4285714285713
"1615","2107 _79",1,2002,14,0.0597931848896938,1.51923076923077,0,0,19840100,1,7,1979,0.954670329670328,1,1,1,1,60.7692307692308,38.1868131868132
"1616","2107 _79",1,2004,14,0.404845223349929,3.61538461538462,0,0,19840100,0,7,1979,1.90659340659341,1,1,1,1,144.615384615385,76.2637362637363
"1617","2107 _79",1,2008,14,0.478446737746136,7.5,0,0,19840100,0,7,1979,3.96428571428572,1,1,1,1,300,158.571428571429
"1618","2123 _79",1,1994,17,0.146600402020093,-10.9807692307692,-5,-5,19840100,0,10,1979,-4.78234265734266,0,1,1,0,-578.006993006993,-369.178321678322
"1619","2123 _79",1,1996,17,0.0966456623890632,-9.07692307692307,-5,-5,19840100,1,10,1979,-4.73426573426573,0,1,1,0,-501.853146853147,-367.255244755245
"1620","2123 _79",1,1998,17,0.0854092887696645,-7.01923076923077,-5,-5,19840100,1,10,1979,-3.76311188811189,0,1,1,1,-419.545454545455,-328.409090909091
"1621","2123 _79",1,2000,18,0.369294654872064,-5.05769230769231,0,0,19840100,0,10,1979,-2.74388111888112,0,1,1,0,-258.199300699301,-139.082167832168
"1622","2123 _79",1,2002,18,0.221983545302864,-3,-5,-5,19840100,1,10,1979,-1.77272727272727,0,1,1,1,-258.776223776224,-248.793706293706
"1623","2123 _79",1,2004,18,0.542044871934305,-1.05769230769231,-5,-5,19840100,1,10,1979,-0.74388111888112,0,1,1,0,-181.083916083916,-207.63986013986
"1624","2123 _79",1,2008,16,0.45424739117767,2.57692307692308,5,5,19840100,1,10,1979,1.43881118881119,0,1,1,1,206.416083916084,218.61013986014
"1625","2123 _79",1,2010,16,0.620075746243476,5,5,5,19840100,1,10,1979,2.22727272727273,0,1,1,0,327.56993006993,258.033216783217
"1626","2123 _79",1,2012,16,0.551822537129297,7.42307692307692,5,5,19840100,1,10,1979,4.01573426573427,0,1,1,0,448.723776223776,347.456293706294
"1627","2123 _79",1,2014,16,0.784896503595867,9.53846153846154,5,5,19840100,1,10,1979,4.95804195804196,0,1,1,1,554.493006993007,394.571678321678
"1628","2123 _79",1,2016,16,0.685144380117377,11.6538461538462,5,5,19840100,1,10,1979,5.90034965034965,0,1,1,1,660.262237762238,441.687062937063
"1629","2136 _79",1,1996,16,0.212371039992815,-7.83041958041958,0,0,19960100,0,4,1979,1.63024475524475,0,1,1,0,-313.216783216783,65.2097902097903
"1630","2136 _79",1,1998,16,-0.457368612489303,-7.6958041958042,0,0,19980100,0,10,1979,-4.5236013986014,0,1,1,1,-307.832167832168,-180.944055944056
"1631","2136 _79",2,1998,16,-0.457368612489303,-6.63811188811189,0,0,19960100,0,10,1979,-4.05244755244755,0,1,1,1,-265.524475524476,-162.097902097902
"1632","2136 _79",1,2000,16,-0.420349109161037,-5.58041958041958,0,0,19980100,0,10,1979,-3.58129370629371,0,1,1,1,-223.216783216783,-143.251748251748
"1633","2136 _79",1,2002,16,-0.303105211276153,-3.71503496503496,0,0,19980100,0,10,1979,-2.51398601398601,0,1,1,1,-148.601398601399,-100.55944055944
"1634","2136 _79",1,2004,16,-0.318142735302093,-1.79195804195804,0,0,19980100,0,10,1979,-0.475524475524473,0,1,1,1,-71.6783216783217,-19.0209790209788
"1635","2136 _79",1,2008,16,-0.319795576546001,2.16958041958042,0,0,19980100,0,4,1979,0.543706293706293,0,1,1,1,86.7832167832168,21.7482517482517
"1636","2136 _79",1,2010,17,-0.340882466820748,4.09265734265734,0,0,19980100,0,4,1979,1.58216783216783,0,1,1,1,163.706293706294,63.2867132867134
"1637","2136 _79",1,2012,17,-0.404343939785656,6.84265734265734,0,0,19980100,0,4,1979,2.20716783216783,0,1,1,1,273.706293706294,88.2867132867134
"1638","2136 _79",1,2014,17,-0.337987502640056,9.03496503496504,0,0,19980100,0,10,1979,4.11101398601399,0,1,1,1,361.398601398601,164.44055944056
"1639","2136 _79",1,2016,17,-0.347937592011521,11.1118881118881,0,0,19980100,0,7,1979,5.07255244755245,0,1,1,0,444.475524475524,202.902097902098
"1640","2143 _79",1,2008,11,0.0471452781268251,-3.35096153846154,-6,-6,20080100,1,7,1979,-1.82451923076923,1,1,1,1,-176.019230769231,-360.990384615384
"1641","2143 _79",1,2010,11,0.0338100138928912,-1.37019230769231,-2,-2,20080100,1,1,1979,-0.814903846153847,1,1,1,1,-82.0192307692307,-135.990384615385
"1642","2143 _79",1,2012,11,0.0215136098175108,1.1875,2,2,20080100,1,4,1979,0.90625,1,1,1,1,55.5192307692308,131.240384615385
"1643","2143 _79",1,2014,11,0.330755244323081,3.53365384615385,6,6,20080100,1,4,1979,1.73317307692308,1,1,1,1,202.519230769231,365.740384615385
"1644","2147 _79",1,1994,14,-0.245097261133482,-9.75160256410257,0,0,19890100,0,10,1979,-6.62419871794872,1,1,1,0,-390.064102564103,-264.967948717949
"1645","2147 _79",1,1996,14,-0.302432645353621,-7.82852564102564,0,0,19890100,0,10,1979,-5.58573717948718,1,1,1,0,-313.141025641026,-223.429487179487
"1646","2147 _79",1,1998,14,-0.307918436692209,-5.86698717948718,0,0,19890100,0,7,1979,-5.56650641025641,1,1,1,1,-234.679487179487,-222.660256410256
"1647","2147 _79",1,2000,14,-0.278231171432919,-3.7900641025641,0,0,19890100,0,7,1979,-3.60496794871795,1,1,1,1,-151.602564102564,-144.198717948718
"1648","2147 _79",1,2002,14,-0.303105211276153,-2.02083333333333,0,0,19890100,0,7,1979,-3.48958333333334,1,1,1,1,-80.8333333333334,-139.583333333333
"1649","2147 _79",1,2004,14,-0.256450582671892,0.209935897435898,0,0,19890100,0,7,1979,-1.60496794871795,1,1,1,1,8.39743589743591,-64.198717948718
"1650","2147 _79",1,2008,12,0.573592918615601,3.99839743589743,0,0,19890100,0,10,1979,-0.499198717948715,1,1,1,1,159.935897435897,-19.9679487179487
"1651","2147 _79",1,2010,12,0.479001611579932,5.88301282051282,0,0,19890100,0,10,1979,0.558493589743591,1,1,1,1,235.320512820513,22.3397435897436
"1652","2147 _79",1,2012,12,0.509381074896691,8.61378205128205,0,0,19890100,0,10,1979,2.19310897435898,1,1,1,1,344.551282051282,87.7243589743591
"1653","2147 _79",1,2014,13,0.492040692032102,10.9022435897436,0,0,19890100,0,10,1979,3.04887820512821,1,1,1,1,436.089743589743,121.955128205128
"1654","2147 _79",1,2016,13,0.615966101187739,12.9214743589744,0,0,19890100,0,10,1979,4.03926282051282,1,1,1,1,516.858974358974,161.570512820513
"1655","2147 _79",2,2016,13,0.615966101187739,-13.2708333333333,0,0,20160200,0,10,1979,17.1354166666667,1,1,1,1,-530.833333333333,685.416666666667
"1656","2160 _79",1,2014,12,-0.85287018887051,-1.32692307692308,0,0,20140100,0,10,1979,-0.83653846153846,1,1,1,0,-53.0769230769231,-33.4615384615381
"1657","2160 _79",1,2016,12,-0.947130245390804,1.32692307692308,0,0,20140100,0,7,1979,0.83653846153846,1,1,1,1,53.0769230769231,33.4615384615386
"1658","2169 _79",1,1994,12,-0.352239409805765,-10.8531468531469,-0.272727272727273,-0.272727272727273,19870100,0,10,1979,-5.20979020979021,1,0,1,1,-437.760489510489,-217.210664335664
"1659","2169 _79",1,1996,12,-0.34040524033286,-9.04545454545455,-0.272727272727273,-0.272727272727273,19870100,0,10,1979,-4.11363636363637,1,0,1,1,-365.452797202797,-173.364510489511
"1660","2169 _79",1,1998,12,0.349092190505948,-7.14160839160839,-0.272727272727273,-0.272727272727273,19870100,0,10,1979,-3.06555944055944,1,0,1,0,-289.298951048951,-131.441433566434
"1661","2169 _79",1,2000,12,0.464603752437604,-4.96853146853147,2.72727272727273,2.72727272727273,19870100,0,10,1979,-2.15209790209791,1,0,1,0,-162.395104895105,2.10664335664319
"1662","2169 _79",1,2002,12,0.493825953112754,-3.08391608391609,-0.272727272727273,-0.272727272727273,19870100,1,10,1979,-1.09440559440559,1,0,1,0,-126.991258741259,-52.5952797202797
